answer	predicted	pred_prob
-1	1	0.5614866351451488
-1	-1	0.7375225935855809
1	1	0.6400546155761457
1	1	0.7598431066593692
-1	-1	0.6032456590983224
1	1	0.5398340084865357
-1	-1	0.7439090726736403
-1	-1	0.7512594011957647
-1	-1	0.8591738734343145
1	1	0.5953852829032864
-1	-1	0.738798541474722
1	1	0.8668341635856716
1	1	0.7336458633649846
1	1	0.8903903223296711
-1	-1	0.9104859642996861
1	1	0.75311470933927
1	1	0.7987214852846288
1	-1	0.6153572490543199
1	1	0.6690394526793791
1	1	0.7518773975343562
1	1	0.7685179597036605
1	1	0.770668068028537
1	1	0.8779010229594422
1	1	0.6568102081733085
-1	-1	0.7297493922478044
1	-1	0.603906375564624
-1	-1	0.666789771239999
-1	-1	0.5219939572461625
1	1	0.7284859120913809
1	1	0.6901504104119867
1	1	0.8014376841286153
-1	-1	0.715027834740968
-1	-1	0.7914497167050327
1	1	0.5396590286042452
-1	-1	0.5010354221069719
1	1	0.7782621566227926
-1	-1	0.6832386899568889
1	1	0.9203873192423274
1	1	0.539649119941861
-1	-1	0.7501814917885254
1	-1	0.6743873712807527
-1	-1	0.6706612888663577
-1	-1	0.5285072265055527
1	1	0.8149654895595273
1	1	0.6645061895729715
1	1	0.6390374713537015
1	1	0.6547455754059224
-1	-1	0.7284306809814016
-1	-1	0.7364370519208457
-1	-1	0.7588614206381337
-1	-1	0.5552952897993138
1	1	0.6580395146842768
-1	1	0.581613139328026
1	1	0.8693233309024632
1	1	0.6948492286535555
1	1	0.6811263454012528
1	1	0.5977063124981781
1	1	0.5377443085156093
-1	-1	0.5877028207974819
1	1	0.63383774265323
1	1	0.5200338465889015
1	1	0.8628565717956279
1	1	0.6807853810775941
-1	-1	0.7096409095277805
1	-1	0.6327445954038355
1	1	0.6644818601415372
-1	-1	0.6683831526138317
-1	-1	0.7117091842000907
-1	-1	0.5302089437658775
1	-1	0.5442361963782796
1	1	0.7500821567284733
-1	-1	0.6232237955052106
1	1	0.5785737274682254
1	1	0.8390530423853941
1	1	0.6878229117901029
1	1	0.6421478184315641
1	1	0.880135662631339
-1	-1	0.6078108041471937
-1	-1	0.5205100612667557
1	1	0.7420318143481026
-1	1	0.5728329489632621
1	1	0.6431069793398699
1	1	0.7363153662683004
-1	-1	0.7157006810769659
-1	-1	0.7271721919080663
-1	-1	0.6955963016936173
1	1	0.6123393189072626
-1	-1	0.8865319477953446
-1	-1	0.7041529744253079
-1	1	0.6966486217025497
1	1	0.8738585018438938
-1	-1	0.8042356515291325
1	1	0.509685683651122
1	1	0.6802011978963454
-1	-1	0.5020398860685731
-1	-1	0.8277071833795226
1	-1	0.5210710529602074
-1	-1	0.7178697265172519
1	1	0.6468907469081224
-1	-1	0.5744299594179251
-1	-1	0.6900017776266475
-1	-1	0.689176463882063
-1	-1	0.5116075561679567
-1	-1	0.5325627219973904
-1	-1	0.7343861021665886
-1	-1	0.6426051791468401
1	1	0.6645632190455072
1	1	0.6550248233296002
-1	-1	0.6309650572812795
1	1	0.8022963489463351
-1	-1	0.7558499860439093
1	1	0.710100553412023
-1	-1	0.559561797326678
-1	-1	0.7220722241685742
-1	-1	0.7789065749573147
1	1	0.7610018804915066
1	1	0.7998346926248983
1	1	0.7182141732642112
1	1	0.8529031414173592
-1	-1	0.5945858611545405
-1	-1	0.6467382856441353
-1	1	0.5366951328144112
-1	-1	0.7925386734976636
1	1	0.855510686037601
1	1	0.9174964573783071
1	1	0.8484383773154233
-1	-1	0.6176319344453349
-1	-1	0.9241959060979705
1	1	0.6753377601082484
1	1	0.5322583942871404
1	-1	0.506810321430043
-1	-1	0.5687629183429211
1	1	0.7551028636647102
-1	-1	0.6829676059369163
1	1	0.6155787149196807
-1	-1	0.6675411182101211
-1	-1	0.6933751862812106
1	1	0.7079687206940415
-1	-1	0.860917288362909
1	1	0.6836885164467557
1	1	0.8378401627394545
1	1	0.6102330253433828
-1	-1	0.576566859513413
-1	-1	0.7098661633279908
1	1	0.5707860837966023
1	-1	0.609510697625965
-1	-1	0.7474058171278
-1	-1	0.6749996924220901
1	1	0.8354241963700866
-1	-1	0.6626730519801574
-1	-1	0.7737641353768328
1	1	0.6326618087355841
-1	1	0.5070797272624191
1	1	0.5432506588771163
1	1	0.6938125714820316
1	1	0.5548932392894805
1	1	0.7207145452099916
-1	1	0.5469294739656141
-1	-1	0.7167597724675996
1	1	0.7123298760022472
-1	-1	0.8104362635545924
1	1	0.8387842256925852
-1	-1	0.6043827645710815
1	-1	0.516872398277078
-1	-1	0.6125426473663096
1	1	0.5957961528076638
1	1	0.5965928607931491
1	1	0.8640851983636968
1	1	0.5004234140202989
1	-1	0.5885378295481816
1	1	0.5168251516460521
1	1	0.7468164870001337
-1	-1	0.550816793439938
1	1	0.6916796532449505
-1	-1	0.5349828588263024
-1	-1	0.7283583422959441
1	1	0.690211526848756
-1	-1	0.8947544872408226
-1	-1	0.5348721494367837
-1	-1	0.716257461521197
-1	1	0.569230233781708
-1	-1	0.6553915518783006
1	1	0.8491680339154035
-1	-1	0.657046882914168
-1	-1	0.901270556476257
-1	-1	0.8191467968620092
-1	-1	0.8203737766712478
-1	-1	0.5922967876583474
-1	-1	0.6571279313639957
-1	-1	0.7880655709277373
-1	-1	0.8135661763291537
1	1	0.8251409849071948
1	1	0.6536915266829906
-1	-1	0.6422930735379728
1	1	0.7347043424902463
1	-1	0.5509632535422966
1	1	0.7146015852725803
-1	-1	0.7777447393690818
1	1	0.5706246440511483
1	1	0.6185528976976368
-1	-1	0.6453321035814182
1	1	0.6795308351247387
-1	-1	0.6603063625421788
1	1	0.8070919618792313
1	-1	0.6659481483217651
-1	-1	0.6888569997492924
-1	-1	0.5819400752364063
-1	-1	0.5711341024540368
1	1	0.8160219532840828
1	1	0.741234613597647
-1	-1	0.6329180513944728
1	1	0.870697793579061
-1	-1	0.6346164065925881
1	1	0.798113387466521
1	1	0.9156424426660039
-1	-1	0.5049327257935028
-1	-1	0.8014318989968383
-1	-1	0.7555497186283607
1	1	0.9249465207847566
1	1	0.6949124283629082
1	1	0.6074526899763711
1	1	0.6780259110927095
-1	-1	0.6576080262850388
-1	-1	0.7998208578472649
1	1	0.8886133545522603
1	1	0.8540023898163793
-1	-1	0.7191272620627736
-1	1	0.5665435165678364
1	1	0.5841280082902803
-1	1	0.7750119744380591
-1	-1	0.6674396925669189
1	1	0.6839942680427735
-1	-1	0.8217233246582234
1	1	0.7505032472629924
1	1	0.5164818901828898
-1	-1	0.5747947799776085
1	1	0.750309930219492
-1	-1	0.7100862225911894
-1	-1	0.7734302030160798
-1	-1	0.8412848419670409
1	1	0.7258803492205206
-1	-1	0.8250945750788166
1	1	0.8704241870363238
-1	-1	0.845770783963437
1	1	0.773457085121454
1	1	0.6813180698946024
-1	-1	0.6806482891387449
-1	-1	0.7217150039018152
1	-1	0.5254241899861849
-1	1	0.6008186091781332
-1	-1	0.8225942762572305
-1	-1	0.7287012810603761
1	-1	0.6357182497486613
-1	-1	0.721385533055243
-1	-1	0.7394600898902923
1	1	0.7089797141106418
1	1	0.66439947320855
1	1	0.7138424491632389
-1	-1	0.736702883739935
1	1	0.6770601970239986
-1	-1	0.6095390117200327
1	1	0.7109745155956873
1	1	0.664983457199256
1	1	0.6118871771307929
1	-1	0.7055933459936452
1	-1	0.6311841521303732
1	1	0.5919348937325359
1	1	0.6608714398606961
-1	-1	0.6853830689214728
1	1	0.8691705871641862
1	1	0.5851945930994293
-1	-1	0.6980180432877887
-1	-1	0.5821532980757627
-1	-1	0.5997087194724942
1	1	0.7674220879593278
1	1	0.525496636813021
1	1	0.7236816768387556
1	1	0.7426858545728907
-1	-1	0.7976700022311747
1	1	0.9268801348263912
1	1	0.8747888972433734
-1	-1	0.7147599281520987
1	1	0.6777307005947042
1	1	0.684195743825964
-1	-1	0.5847185450996577
-1	-1	0.8025710528197705
1	1	0.5024607457155934
-1	-1	0.8995544721969255
-1	-1	0.5775148976288662
-1	-1	0.5665606850023874
-1	-1	0.6302997364047054
1	1	0.5342424322817548
-1	-1	0.6701281465051083
1	1	0.8449555109847448
1	-1	0.6217247920078965
1	1	0.9268312728342675
-1	-1	0.6539623916902473
1	1	0.6186288657467895
-1	-1	0.7416942906234929
-1	-1	0.6188749279719938
-1	-1	0.8490019058600184
-1	-1	0.6721054025596389
1	1	0.8127316296581459
-1	-1	0.8388591034929235
-1	-1	0.6207435369135004
-1	-1	0.7489526774811673
1	1	0.7800938472575383
-1	-1	0.545987902492381
-1	-1	0.8128080718592462
1	1	0.7271601735730059
1	1	0.9128239937270014
1	1	0.7934196183895446
1	1	0.5164847431240711
-1	-1	0.6115904116730198
-1	1	0.5043931807316185
1	1	0.5545729152027143
-1	-1	0.6035484360509107
1	1	0.730952821419444
-1	-1	0.7484900186049346
-1	-1	0.785490144565266
-1	-1	0.7082976769376739
-1	1	0.5212080053998424
1	1	0.5913141940546551
1	1	0.6527998149336324
-1	-1	0.7168228954093505
1	1	0.899040197458702
1	1	0.6519896300126762
1	1	0.7941744748102962
-1	-1	0.6373455662350187
1	1	0.6030048465332384
1	1	0.55786117632013
1	1	0.7625592456978966
-1	-1	0.7137701360912466
-1	-1	0.5828548359526704
-1	-1	0.5818885412449901
-1	-1	0.7921065006262383
-1	-1	0.8991366529248531
-1	-1	0.6572697614075211
1	-1	0.6545998776869464
1	1	0.5940581100414625
-1	-1	0.6238544758350313
-1	-1	0.5894677932607308
1	1	0.659630333026531
-1	-1	0.8265250927622512
1	1	0.7658752474893712
-1	-1	0.6236107215492109
-1	-1	0.7829346378291948
-1	-1	0.6439289435987281
1	1	0.5986844238978684
1	1	0.7885523187354921
-1	-1	0.6756267087514267
1	1	0.6945331882935536
-1	-1	0.5184080695171073
1	1	0.5766909044392583
1	1	0.6985560846038195
-1	1	0.5319274539628276
1	1	0.8395522450844978
1	1	0.8006500479152667
-1	-1	0.6085141449385385
-1	-1	0.8682994120647354
-1	1	0.5400125900056859
1	1	0.5981480495540867
1	1	0.7106025611061678
-1	-1	0.5758694358538132
-1	-1	0.6684937387307444
1	1	0.6506185041569666
-1	-1	0.7539965115830379
-1	-1	0.6032198264385722
-1	1	0.5740357422683277
1	1	0.8059575815054777
-1	-1	0.6168447622343918
-1	-1	0.8259961447698225
1	1	0.6815350102454049
-1	-1	0.578149925490518
1	1	0.8371833224514006
-1	-1	0.7326179846168861
-1	-1	0.7608221830053863
1	1	0.6984567859865283
-1	-1	0.6839822187561387
1	1	0.6217999123533593
1	-1	0.594710070615714
-1	-1	0.5681783675494716
1	-1	0.607571149658801
-1	-1	0.7832078016596923
-1	-1	0.8166956888304112
1	1	0.5728053019054188
1	1	0.6481729218487429
1	1	0.7352931349844483
1	1	0.5117291642635541
-1	-1	0.6741688858573182
-1	-1	0.852071523320426
-1	-1	0.625146155769301
1	1	0.6483137743686038
1	1	0.6276738171089117
-1	-1	0.5875300775674234
-1	-1	0.9392810960480706
-1	1	0.5953273242240054
-1	-1	0.8033098697494836
-1	-1	0.8818369477139977
1	1	0.7326575358253684
-1	-1	0.5297674252642077
1	1	0.852607731055865
1	1	0.7340153693123774
-1	-1	0.6644505573809633
-1	-1	0.759811035331484
1	1	0.7737085148968289
-1	-1	0.6939325547684625
1	1	0.6627499884398554
-1	-1	0.9150375154556466
-1	-1	0.7603339709690048
1	1	0.816953333715493
1	1	0.6367808884987227
-1	-1	0.7530965439110098
-1	-1	0.5164047821065073
-1	-1	0.5877205100644836
1	-1	0.5907754216648631
1	1	0.7808676279344987
-1	-1	0.5832665275980595
1	1	0.6500833019433856
1	1	0.7140083625263578
1	1	0.8860960788150215
1	1	0.8017475938987069
1	1	0.6829838536984033
1	1	0.7038165440703256
-1	-1	0.7378424407159199
-1	1	0.5298706019449809
1	1	0.7093340548380784
-1	-1	0.5788859495563756
1	1	0.7470396639470268
-1	-1	0.7774522291072085
-1	1	0.5705782270928867
1	-1	0.5109884417177248
-1	-1	0.6316885402809188
1	-1	0.5309056188681924
-1	-1	0.7715212917932145
-1	-1	0.8182060307822018
1	1	0.6155236776073025
-1	-1	0.5603991476430392
1	1	0.532076707680845
1	1	0.79532623673309
1	-1	0.5067006235278908
-1	-1	0.7327668622481952
1	1	0.8148076219020961
1	-1	0.6711442864260009
-1	-1	0.803732005630664
-1	1	0.5467810600266579
-1	-1	0.8667539187493699
-1	-1	0.716083156674884
1	1	0.7109690274755414
-1	1	0.5215743674635822
1	1	0.7587984615068153
1	1	0.8356254293251255
-1	-1	0.6232069892111222
-1	-1	0.7871018727757142
1	1	0.8225267321811768
-1	-1	0.6135004102118715
-1	-1	0.800337986821093
1	1	0.6408638939781894
1	1	0.7125175790126573
1	1	0.6002843397292161
1	1	0.7966266073417456
-1	-1	0.7090479532929205
-1	-1	0.7177800803449594
1	1	0.5888821419938444
-1	-1	0.7119657883423518
-1	-1	0.9200436450129138
1	1	0.6901381415106395
1	1	0.8996265713897241
1	1	0.9252619752463135
1	1	0.8958482052382903
1	1	0.7361962687463239
-1	-1	0.7350528995024495
-1	-1	0.8019667315380936
-1	-1	0.931477431154073
1	1	0.5222761073905817
1	1	0.5738553799333348
1	1	0.6390282502731943
1	1	0.7997603914044885
1	1	0.5614630284701694
1	1	0.83473986167553
-1	1	0.500869235735178
-1	-1	0.5723288201122063
-1	-1	0.7120612095610765
1	1	0.6640562566076927
1	1	0.7757851847296915
-1	-1	0.614234238556038
1	1	0.640560675037109
1	-1	0.532946142609751
-1	-1	0.7182735472270013
1	1	0.5263122940955826
1	1	0.6363194930698048
1	1	0.5432677241977562
1	1	0.6676994195229492
1	1	0.7610542476321004
1	1	0.7038278101873662
-1	-1	0.7140098739622636
1	1	0.6553361175828099
1	1	0.5727544129836902
-1	-1	0.8712339738096739
1	1	0.7972924447553218
1	1	0.796256835508079
-1	-1	0.8751700799153065
-1	-1	0.5901835786494762
-1	1	0.5340984823844013
1	1	0.8667774746337924
-1	-1	0.6781909609059
1	1	0.6609902243364087
-1	-1	0.6813078688795681
1	1	0.6695123565809918
1	1	0.8249048968030375
-1	-1	0.5957757426161701
1	1	0.7025822974159023
1	1	0.6703688512441043
-1	-1	0.5905278050679895
1	1	0.5358206219157633
-1	-1	0.7022621353545442
-1	1	0.5308166396617698
1	1	0.8255611678258442
1	1	0.7277468059298414
1	1	0.5719763625893318
1	1	0.8504264380423673
-1	-1	0.6125610133978556
-1	-1	0.6274661521643028
1	1	0.5565730608436079
-1	-1	0.755568141019157
1	1	0.8173240082991345
-1	-1	0.5084267253053452
-1	-1	0.8722078466179298
1	1	0.6681561153764898
1	1	0.6585985737326868
1	1	0.6126555810823282
-1	-1	0.8983977530353875
1	1	0.6843175239831187
1	1	0.7532085734457499
1	1	0.519701045376967
-1	-1	0.7915098340942377
-1	-1	0.5814709792906934
-1	-1	0.5497908068175659
-1	-1	0.8420070495599337
-1	-1	0.6765824901165225
-1	-1	0.7374651463650623
1	1	0.8073136231088794
1	-1	0.6541791015209455
1	1	0.6664889669925452
1	1	0.6661031906052137
-1	-1	0.793006621230885
1	1	0.7622911721665443
-1	-1	0.6750914076570587
1	1	0.7152123969582977
1	1	0.7638210372476236
1	-1	0.5938986812309451
-1	-1	0.6525791488684426
-1	-1	0.7576443710541526
1	-1	0.5084267253053452
-1	-1	0.5034815274095374
-1	-1	0.77975391462064
1	1	0.543310266493308
-1	-1	0.7805419386137173
1	1	0.8550885264497254
1	1	0.6235224809874648
1	1	0.6910727763337916
-1	-1	0.8469440174220443
1	1	0.8397286030020981
-1	-1	0.5830726566371701
1	1	0.7682601006873839
1	1	0.6884725920045469
-1	-1	0.596153324550937
1	1	0.8332474605728464
-1	-1	0.5618063925942054
-1	-1	0.639340534920936
1	1	0.7763518237057914
1	1	0.7273552830575284
1	1	0.8370504256872742
-1	-1	0.9335879168587589
1	-1	0.5610716517064034
1	1	0.5677146698697069
-1	-1	0.7246542061921581
-1	-1	0.5191901298227489
1	1	0.8467324784928163
-1	1	0.5786398579760018
-1	-1	0.505914724154402
-1	-1	0.6055288118088435
-1	-1	0.8485072799010713
-1	-1	0.8349823723363075
1	1	0.5587401983833624
1	1	0.7491405558213947
1	1	0.625677933071655
1	1	0.7908161781132815
1	1	0.5364996958847603
1	1	0.5353384292647323
1	1	0.665418434485614
-1	-1	0.5734202637172314
1	1	0.726895527388813
-1	-1	0.6032653521805702
-1	-1	0.7894895270993889
1	1	0.5924843302690191
1	1	0.6964681341528917
-1	1	0.5216740236710475
1	1	0.5993797021718361
-1	-1	0.5455175055493575
1	1	0.9067849993301464
-1	1	0.5534086188629167
-1	-1	0.6953012033700126
-1	1	0.6598557393458774
-1	1	0.588533887943481
-1	-1	0.6127886498333734
1	-1	0.595637393469727
1	1	0.6506898990147474
1	1	0.8277832057249406
1	1	0.5185413666110317
1	1	0.7043113411215067
-1	-1	0.776681261861839
-1	-1	0.7953971695286249
1	1	0.7417838998992763
1	1	0.573357135481587
-1	-1	0.7887221625216951
-1	-1	0.6253921781510967
-1	-1	0.6848566487733636
-1	-1	0.5544984536719904
-1	-1	0.6463970365206937
-1	-1	0.642712389931273
-1	-1	0.8066814898716561
1	1	0.8641887036045607
1	1	0.5649678644531477
-1	1	0.534243476163936
-1	-1	0.612988992128052
-1	-1	0.6568509880588189
-1	-1	0.6899493056067767
-1	-1	0.6859790475231371
-1	-1	0.6166757212242824
-1	-1	0.7564510660270135
-1	-1	0.7149400192125541
-1	-1	0.550428998608343
1	1	0.9208414936115532
-1	-1	0.8281767535481224
-1	-1	0.6206910632128517
-1	-1	0.6618572751399007
1	-1	0.5419285687828521
1	1	0.7324308998094833
-1	-1	0.7134542818692384
1	1	0.589568022342896
1	1	0.5212409025173611
-1	-1	0.6685169393046494
-1	1	0.5184536999268737
-1	-1	0.8199548077349489
1	1	0.8131780788497006
-1	-1	0.8796397692137814
1	1	0.876626792698517
-1	-1	0.6868535293138958
-1	-1	0.7171096025541406
-1	1	0.5227881514895405
1	1	0.8334665905094402
1	1	0.8705855841899501
1	1	0.8275179785531855
1	1	0.6340848113524309
-1	-1	0.7090731507663217
1	1	0.7666757084741286
-1	-1	0.580978417481217
-1	1	0.6226709435310096
1	1	0.8166181954773691
-1	-1	0.7692660246402195
-1	1	0.6493678014995925
-1	1	0.6133657196391185
-1	-1	0.7913316793269932
1	1	0.6945283096833356
1	1	0.7671045130009135
-1	-1	0.5661532575921229
-1	1	0.5063999631376438
1	1	0.5429966750864663
-1	-1	0.721378076941424
1	1	0.7752777259775098
1	1	0.8968880808417993
1	1	0.5197962903136407
1	1	0.8539891492650095
1	1	0.5901774893664622
1	1	0.6377805212677508
1	1	0.5047643603863186
1	1	0.6864077507092738
-1	-1	0.818117749546427
-1	-1	0.8360524728758923
-1	-1	0.6923602631776242
1	1	0.6429681137212603
1	1	0.7271688972026702
1	1	0.6099719670212256
-1	-1	0.5855858257565439
1	1	0.7390560571918896
1	1	0.5577488609524339
1	1	0.7513195831573756
-1	-1	0.810347846209333
1	-1	0.6669713000357778
1	1	0.8545929048127411
-1	-1	0.5304830757365503
1	1	0.6292241294955964
1	1	0.5882298686412244
-1	-1	0.7401264754473282
1	1	0.5338772121505324
1	1	0.652426610518079
-1	-1	0.6024733581782625
1	1	0.7567768879036062
1	1	0.7242563950362083
-1	-1	0.6093201072569212
1	1	0.8060632899262414
-1	-1	0.6048489988740207
1	1	0.5950017886639123
1	1	0.7618551548317702
1	1	0.8015785521293554
-1	-1	0.6047589310079077
-1	-1	0.539527007980432
-1	-1	0.7062138746330495
1	1	0.7342277288916814
1	1	0.7952018033669359
-1	1	0.7039030889101728
-1	-1	0.7321386850433722
1	-1	0.6085443239805055
1	1	0.6775043012564236
-1	-1	0.8663199781994836
-1	-1	0.8233723731240514
-1	1	0.6179581639877918
-1	-1	0.8379574645441017
-1	-1	0.696398288994997
-1	-1	0.6534491161665714
-1	-1	0.5106990495496286
1	1	0.7235060511339406
-1	-1	0.6699650215569247
-1	-1	0.5038963424440159
-1	-1	0.7226854819674706
-1	-1	0.8557672789267414
1	1	0.642120864130659
1	1	0.8385055911007883
-1	1	0.5695548729253254
-1	1	0.7047627159385758
-1	-1	0.5324522397374768
1	1	0.8184824442849702
1	1	0.60310656937929
1	1	0.5250701293118477
1	1	0.8142415595364667
1	1	0.7489674676537049
-1	-1	0.6947079903848978
1	1	0.5927132708395719
-1	-1	0.6754891804851686
-1	-1	0.6867799640868602
1	-1	0.5392559917230355
1	1	0.702484196336145
-1	-1	0.764985646729794
1	1	0.8805788468648541
1	1	0.8597169840226974
-1	-1	0.5879591396158541
-1	-1	0.8197548708113743
1	1	0.7322811182841458
1	1	0.5733717805762268
-1	-1	0.7801555464613118
-1	-1	0.7068474450533506
-1	-1	0.7120042271610928
-1	-1	0.5817125824280952
-1	-1	0.7209993831563289
-1	-1	0.5266081419525332
1	1	0.6213120735385795
1	1	0.8066464301427559
1	1	0.6886884595552015
-1	-1	0.7833174037937805
-1	-1	0.8121237986123782
1	1	0.7009230097237465
-1	-1	0.7103895168523898
1	1	0.7010961392249785
-1	-1	0.7918428876253429
1	1	0.8975138437249888
1	1	0.672172865515048
-1	-1	0.6115780220558642
1	1	0.5108042659433398
1	1	0.6351164619664822
1	1	0.7307659531273738
-1	-1	0.7066027354594926
-1	-1	0.7866414863538655
1	1	0.68746550296615
1	1	0.761322236832811
1	1	0.7577538034184256
1	1	0.6369625055174145
-1	-1	0.7916772962851357
1	1	0.7039259970368023
-1	-1	0.6059140060222198
1	-1	0.7295264094027933
1	1	0.7142790421452728
-1	-1	0.5376876217283733
-1	-1	0.8945035755156492
-1	-1	0.7375701263007501
1	1	0.759865900651791
1	-1	0.639291306255694
-1	-1	0.6907935072296802
-1	-1	0.8218520440897308
1	1	0.7231631973190511
1	1	0.7343696363230094
1	1	0.6433260347442019
1	1	0.6010320425141548
1	1	0.738710789378815
-1	-1	0.6372497794588408
-1	-1	0.5844601401247502
1	1	0.7117065522098596
-1	-1	0.8356544581012618
1	1	0.8874866646400194
1	-1	0.5699826095255645
1	1	0.664841008529716
1	1	0.7452407158970112
-1	-1	0.7380466631870488
-1	1	0.5581471045247304
-1	-1	0.9185112669711446
-1	-1	0.7705567036369715
-1	1	0.5695295232041907
-1	-1	0.616146564844776
1	1	0.8429527519418137
1	1	0.6217360276017452
-1	-1	0.5584523608348761
-1	1	0.639603483985696
-1	-1	0.6968721270135948
1	1	0.6233985293728619
1	1	0.6998939549476129
-1	-1	0.6437453107597804
1	-1	0.5441129157953768
-1	1	0.5782783539672223
1	1	0.8518831933785943
-1	-1	0.6691996148977181
1	1	0.7238294332785777
1	1	0.6628740588001937
-1	1	0.6236070901236451
-1	-1	0.623869280432089
1	1	0.5209497178375683
1	1	0.6119115649849871
-1	-1	0.7031470256269245
1	1	0.694893425850003
-1	-1	0.7146320802602828
-1	-1	0.6380128510207179
-1	-1	0.6039308408531059
1	-1	0.5053929841896215
1	1	0.6806866003352587
1	1	0.7819970154825463
1	-1	0.5411964789858418
1	1	0.7716216084224948
-1	-1	0.7649412250924703
1	1	0.5458846280677552
1	1	0.6514678949419717
1	1	0.6610050412530428
-1	-1	0.6770736390487355
1	1	0.5505000254554069
-1	-1	0.8990688976408124
-1	-1	0.6405326165085137
1	1	0.6934509147827059
1	-1	0.5351442133822917
-1	-1	0.7672486397072544
1	1	0.7485161304450586
-1	-1	0.6407788358254644
-1	-1	0.5657811135348043
1	1	0.7008620309197348
-1	-1	0.7129060208032758
-1	1	0.5397980734913849
1	-1	0.5428282533455151
-1	-1	0.7563150310547719
-1	-1	0.58626807038794
-1	1	0.5120548520022408
1	-1	0.5035292446487057
1	-1	0.5043425169261371
-1	-1	0.8007936733825711
1	-1	0.7508129312490269
-1	-1	0.7466876369597364
-1	-1	0.8517399531205527
1	-1	0.6083597887570427
-1	-1	0.7410170680957858
-1	-1	0.5635788982237393
1	1	0.6656046144214774
1	1	0.666026977092882
-1	-1	0.84554240878347
-1	-1	0.5409306642920877
1	1	0.9446131898816189
1	1	0.8200063360401917
1	1	0.8361996871778651
1	1	0.6909836536406934
-1	-1	0.7877814887693079
1	1	0.7037735996304602
1	1	0.5766197457168772
1	1	0.5859960598746494
-1	-1	0.7755546772116717
-1	-1	0.851674970139424
-1	-1	0.5429266093968758
1	1	0.7972228066159773
-1	1	0.5441189717791378
-1	-1	0.5140172316033462
1	1	0.7395949418041416
1	1	0.7105402323248441
1	1	0.8153578520450504
-1	1	0.5872910529702312
-1	-1	0.6185635815206365
1	1	0.8639904068764186
-1	-1	0.8371783054092066
-1	-1	0.6404167187948177
-1	-1	0.7302210558196205
-1	-1	0.6958748303736983
1	1	0.7222389250085345
-1	-1	0.7288579203722272
1	1	0.8788196972933917
1	1	0.6771718533223382
1	1	0.8526451900156528
-1	-1	0.6205803498462179
1	1	0.5238192388790387
1	1	0.6735198848271712
-1	-1	0.7762710050408566
-1	-1	0.7121230875031188
-1	1	0.556508254442796
1	1	0.7168685432544103
-1	-1	0.5808589995939714
-1	-1	0.6991125923869661
1	1	0.5863009456541076
-1	-1	0.7619817181158466
1	1	0.871573182472442
-1	-1	0.6447510094449042
1	1	0.6663422727064837
-1	-1	0.5345785233327688
1	1	0.5331133652940102
-1	-1	0.6742279602676517
1	1	0.601179822598109
-1	-1	0.86402466349753
1	1	0.7525679923520047
-1	-1	0.5807142479560243
1	1	0.6711301563526388
1	1	0.9024891509552058
-1	-1	0.5793333342341962
-1	1	0.5681192363284954
-1	-1	0.7041729633475855
1	1	0.6435385958932559
1	1	0.8344431034968024
-1	-1	0.8813272602895357
-1	-1	0.731773772531603
1	1	0.8389688572818049
-1	-1	0.8027961276891985
-1	-1	0.6679171309104314
1	-1	0.5204952962605143
1	1	0.5710223305847683
1	1	0.5561022884878885
-1	-1	0.8162748680123382
-1	-1	0.7215024178659581
-1	-1	0.7286562918605191
1	-1	0.500407240586602
-1	-1	0.7908455987215486
1	1	0.7874115846200789
1	1	0.6279797611977427
-1	-1	0.5047565626350856
1	1	0.6493750222755511
1	1	0.5690445591670681
1	1	0.7703208515455527
-1	-1	0.7097424662656084
-1	-1	0.6305690984370609
1	1	0.7029158942097704
-1	-1	0.5628477514258869
-1	-1	0.6312197334129448
-1	-1	0.7960637208423315
-1	-1	0.6508880462857045
-1	-1	0.6703726458666844
-1	-1	0.7167956430831859
-1	-1	0.5523212222540961
1	1	0.664366495004317
-1	-1	0.8442977987113043
1	1	0.7841419854794132
1	1	0.7455759368054086
1	-1	0.5205736144802783
-1	-1	0.736811968922725
1	1	0.643693765430082
-1	-1	0.8614249922254409
-1	-1	0.7484371535523617
1	-1	0.5269049459803056
1	1	0.8774696307521264
1	1	0.578575024689649
-1	-1	0.5954448149798788
-1	-1	0.8371689274804528
-1	-1	0.667319168047839
1	1	0.8509539379498529
-1	1	0.5132671577020176
-1	-1	0.8196020561009996
1	1	0.581886071844335
1	1	0.5932821866754615
1	1	0.7474779743556306
1	1	0.6241967463342014
1	-1	0.702208021640421
1	1	0.8890488061314755
1	1	0.5901553667173808
1	1	0.7694049160511923
1	1	0.6713104603718131
-1	-1	0.7486387272159372
-1	-1	0.7365273139140371
1	1	0.7958439237585715
1	1	0.6056586510499115
1	1	0.7144606961341241
1	1	0.6194950000024922
-1	-1	0.7284939732936966
1	1	0.8120922654278551
-1	-1	0.7492586954716376
-1	-1	0.7031684688014967
1	1	0.7293341575578587
-1	-1	0.773888031801462
-1	-1	0.8441235812479805
1	1	0.9368043130157672
-1	-1	0.7777006854891354
-1	1	0.504263781695024
1	1	0.7907361603332957
-1	-1	0.7457124238433728
-1	-1	0.5020527713032843
-1	-1	0.806408816855241
-1	-1	0.6939446177349045
1	1	0.7057331615701989
-1	-1	0.7934116790728456
1	1	0.5522301574365852
1	1	0.832291117143418
1	1	0.6459394109183942
